hex_id,population,pop_20_29,income_index_pln,n_obwody
166,309.0,37.0,3114.9,1
168,4287.0,518.0,3102.525705621647,13
169,3665.0,365.0,3110.695470668486,11
170,2884.0,267.0,3038.859327323162,13
171,2964.0,244.0,3048.0307692307697,12
172,4009.0,453.0,3048.556123721626,16
173,2416.0,176.0,3036.9864652317883,10
174,828.0,103.0,3091.5,2
175,284.0,26.0,3010.1,2
176,1030.0,123.0,3045.646213592233,5
177,704.0,75.0,3033.0,3
178,737.0,74.0,3083.0158751696063,3
179,3128.0,351.0,3071.6462915601014,13
180,3630.0,369.0,3090.944958677686,12
181,1045.0,71.0,3127.1,2
187,0.0,0.0,,1
188,752.0,56.0,3079.6000000000004,3
191,6.0,1.0,3045.5,1
194,32.0,6.0,3045.5,1
195,199.0,20.0,3073.7,1
196,600.0,96.0,3073.7,2
198,316.0,49.0,3114.6,1
199,308.0,40.0,3069.0,1
200,524.0,35.0,3110.8,2
201,2021.0,204.0,3108.558634339436,7
202,1655.0,278.0,3119.7989728096677,5
203,5091.0,726.0,3125.142467098802,14
204,3452.0,337.0,3034.87798377752,17
205,1665.0,130.0,3045.988828828829,7
206,3821.0,388.0,3051.967495420047,15
207,724.0,62.0,3046.8,3
208,394.0,37.0,3035.7598984771575,2
209,489.0,50.0,3056.001840490798,3
210,993.0,116.0,3046.015810674723,6
211,711.0,81.0,3075.1201125175808,5
212,1445.0,225.0,3095.7427681660897,7
213,2636.0,354.0,3101.0391881638843,9
214,4446.0,424.0,3107.056905083221,16
215,2798.0,287.0,3096.1516082916364,8
223,195.0,18.0,3079.6,1
226,0.0,0.0,,1
229,146.0,11.0,3112.9,2
230,1406.0,128.0,3065.5240398293026,6
231,3499.0,324.0,3068.7964847099165,17
232,1175.0,116.0,3050.3,3
233,186.0,15.0,3114.6,2
234,1448.0,114.0,3114.7470994475143,6
235,2191.0,148.0,3101.2677316293934,8
236,3206.0,269.0,3076.2757641921403,14
237,2324.0,216.0,3061.8999999999996,10
238,2875.0,318.0,3070.3712695652175,12
239,2499.0,342.0,3084.6162464985996,10
240,2371.0,314.0,3064.579924082665,7
241,2771.0,306.0,3057.1224828581735,10
242,3768.0,391.0,3041.944506369427,20
243,1720.0,245.0,3044.3318604651167,5
245,651.0,75.0,3079.3000000000006,2
246,888.0,103.0,3069.511148648649,6
247,1781.0,227.0,3097.809432902863,6
248,616.0,77.0,3098.6214285714286,3
250,2404.0,238.0,3115.614143094842,5
251,95.0,5.0,3101.4,1
254,187.0,14.0,3059.6,1
262,0.0,0.0,,1
264,198.0,24.0,3103.0999999999995,1
265,731.0,75.0,3084.1328317373454,3
268,0.0,0.0,,1
269,1554.0,398.0,3061.9000000000005,1
270,3146.0,406.0,3081.6389701207886,7
271,3468.0,303.0,3046.0059976931952,15
272,3102.0,214.0,3052.4253384912968,12
274,806.0,68.0,3110.2,4
275,4506.0,319.0,3097.217731913004,17
276,3641.0,390.0,3061.31713814886,18
277,3813.0,308.0,3056.222580645161,16
278,1374.0,176.0,3089.315502183406,6
279,4022.0,435.0,3086.9761064147187,15
280,340.0,26.0,3100.1,5
281,1628.0,146.0,3096.7228501228506,7
282,1615.0,177.0,3050.814922600619,6
283,1689.0,204.0,3037.550562462996,9
284,20.0,4.0,3091.5,1
285,264.0,58.0,3074.5,1
286,1476.0,187.0,3076.7601626016262,10
287,1402.0,152.0,3079.7414407988585,5
288,1331.0,126.0,3088.8419233658906,4
289,804.0,181.0,3087.0,1
292,69.0,5.0,3002.5,1
293,119.0,7.0,3002.5,1
298,183.0,12.0,3059.5999999999995,1
301,676.0,61.0,3104.6000000000004,1
302,236.0,27.0,3095.4,2
303,1359.0,166.0,3097.207505518764,7
304,177.0,22.0,3100.0,1
305,0.0,0.0,,1
306,0.0,0.0,,1
309,1143.0,96.0,3088.8725284339457,3
310,1439.0,229.0,3099.3929117442663,6
313,1682.0,298.0,3082.260463733651,6
314,3143.0,514.0,3094.645147947821,6
315,2542.0,276.0,3082.5254523996855,10
316,4495.0,369.0,3049.654549499444,18
317,1744.0,187.0,3068.454128440367,4
318,308.0,36.0,3110.8,1
319,530.0,52.0,3111.910188679245,2
320,2911.0,261.0,3057.9473033321888,13
