hex_id,population,pop_20_29,income_index_pln,n_obwody
703,2696.0,436.0,3081.0086053412465,29
704,762.0,151.0,3071.2244094488187,8
705,2509.0,404.0,3077.163889996014,20
706,1657.0,264.0,3078.2999999999997,17
708,189.0,31.0,3117.0,1
710,240.0,28.0,3036.4,1
711,1327.0,153.0,3075.5624717407686,5
712,2933.0,222.0,3017.7960450051146,16
713,2681.0,229.0,3034.924916076091,13
714,2980.0,284.0,3028.4415771812082,14
717,481.0,50.0,3047.4,1
720,158.0,19.0,3005.2,1
724,251.0,37.0,3108.0,1
725,147.0,36.0,3086.2,1
726,2849.0,558.0,3104.5967707967707,13
727,508.0,107.0,3140.0999999999995,2
728,3211.0,547.0,3079.828153223294,15
729,1709.0,277.0,3040.4177881802225,10
730,1721.0,271.0,3051.4145264381173,11
731,1186.0,189.0,3065.1843170320403,11
732,1530.0,241.0,3086.4580392156863,14
733,1520.0,245.0,3077.880789473684,15
734,449.0,79.0,3097.202227171492,3
735,1160.0,214.0,3094.9943103448277,9
736,1308.0,298.0,3095.328134556575,10
737,1954.0,488.0,3154.3000000000006,10
738,1794.0,370.0,3100.608695652174,15
739,401.0,69.0,3117.0,2
742,323.0,30.0,3092.6,1
743,2580.0,378.0,3063.763410852713,11
744,700.0,71.0,3025.2,3
745,1786.0,169.0,3025.24725643897,11
746,5473.0,679.0,3040.0950666910285,26
747,790.0,58.0,3025.76253164557,4
748,1039.0,99.0,3047.3508180943213,2
751,544.0,45.0,3005.2,1
753,289.0,41.0,2969.6,1
754,759.0,101.0,2937.6,2
758,2835.0,400.0,3105.9809876543213,12
759,1064.0,118.0,3042.9970864661655,8
760,2712.0,268.0,3049.3884587020652,14
761,1799.0,256.0,3055.3473040578097,10
762,2555.0,395.0,3019.382504892368,20
763,1088.0,155.0,3064.1,5
764,1474.0,168.0,3056.9139755766614,12
765,1177.0,148.0,3078.009260832625,11
766,1994.0,369.0,3107.838615847543,11
767,3004.0,489.0,3066.452097203728,19
768,1651.0,417.0,3124.2079345851002,10
769,352.0,121.0,3154.3,2
770,172.0,36.0,3095.139534883721,2
771,9.0,2.0,3117.0,1
772,792.0,213.0,3086.253535353535,4
773,1031.0,176.0,3072.0757516973813,4
774,426.0,39.0,3064.8999999999996,2
775,578.0,61.0,3092.5999999999995,2
776,1644.0,149.0,3067.994890510949,9
777,1943.0,222.0,3042.655892949048,11
778,3167.0,505.0,3075.5355857278178,13
779,1823.0,165.0,3018.9784969829957,12
782,541.0,59.0,3047.4,1
789,269.0,41.0,3104.9,1
790,717.0,53.0,3032.4920502092045,4
791,3171.0,353.0,3042.26013875749,17
792,2006.0,261.0,3060.061365902293,9
793,1193.0,193.0,3029.8784576697403,9
794,1935.0,277.0,3023.8734366925064,10
795,1749.0,301.0,3076.8252715837616,9
796,1039.0,151.0,3091.05187680462,9
797,441.0,89.0,3118.2047619047617,4
798,1482.0,495.0,3121.1,7
799,1613.0,270.0,3094.475077495351,8
800,148.0,33.0,3081.8,1
