hex_id,population,pop_20_29,income_index_pln,n_obwody
1025,743.0,105.0,3060.449528936743,4
1026,1179.0,195.0,3071.9801526717556,6
1027,192.0,20.0,3069.1999999999994,1
1028,271.0,71.0,3073.7,1
1029,2039.0,223.0,3073.5779794016676,8
1030,2563.0,310.0,3075.4113148653923,7
1031,1814.0,195.0,3066.518191841235,5
1032,571.0,61.0,3068.0,2
1033,226.0,18.0,3068.0,1
1040,118.0,11.0,3060.5,1
1041,511.0,67.0,3060.5,3
1053,4.0,0.0,3071.1,1
1054,294.0,40.0,3071.1,1
1055,177.0,16.0,3071.1,1
1058,546.0,52.0,3056.6,2
1059,1127.0,126.0,3059.3700088731143,8
1060,760.0,51.0,3080.8,3
1063,1772.0,241.0,3086.25237020316,6
1064,3287.0,339.0,3095.015211439002,9
1065,157.0,15.0,3094.2,1
1068,42.0,1.0,3060.5,1
1070,409.0,32.0,3060.5,1
1072,384.0,45.0,3060.5,1
1074,174.0,21.0,3060.5,1
1075,51.0,2.0,3060.5,1
1076,67.0,4.0,3060.5,1
1083,187.0,15.0,3095.7999999999997,1
1089,15.0,2.0,3071.1,1
1093,637.0,74.0,3080.8,3
1095,23.0,3.0,3080.1,1
1098,279.0,92.0,3068.0,1
1101,546.0,41.0,3082.6999999999994,4
1102,244.0,31.0,3071.7,1
1103,600.0,71.0,3067.574666666667,2
1104,105.0,13.0,3071.7,1
1124,400.0,66.0,3054.8,2
1125,663.0,133.0,3072.3294117647056,3
1128,192.0,19.0,3080.1,1
1129,680.0,84.0,3080.1,4
1130,223.0,39.0,3086.3,1
1133,307.0,34.0,3082.7,1
1134,653.0,64.0,3079.314088820827,2
1135,222.0,9.0,3071.6999999999994,1
1137,198.0,13.0,3071.7,1
1139,114.0,11.0,3071.7,1
1141,156.0,20.0,3060.5,1
1148,1.0,0.0,3071.1,1
1153,556.0,71.0,3054.8000000000006,3
1155,64.0,7.0,3054.8,1
1157,1647.0,231.0,3081.5530661809353,5
1158,655.0,86.0,3086.3,2
1162,120.0,5.0,3082.7,1
1163,201.0,13.0,3071.7,1
1164,151.0,19.0,3071.7,1
1168,241.0,36.0,3089.7,1
1177,315.0,41.0,3075.8,1
1179,258.0,26.0,3054.8,1
1180,770.0,82.0,3054.8,3
1183,273.0,27.0,3086.3,1
1184,35.0,2.0,3086.3,1
1187,199.0,17.0,3082.7,1
1189,237.0,21.0,3082.7,1
1190,167.0,15.0,3082.7,1
1191,688.0,63.0,3080.281395348837,2
1192,64.0,12.0,3071.7,1
1199,129.0,13.0,3071.1,1
1205,867.0,81.0,3075.8000000000006,4
1206,942.0,78.0,3064.3859872611465,3
1209,313.0,34.0,3086.3,1
1214,397.0,28.0,3082.7,1
1215,389.0,41.0,3082.6999999999994,1
1217,279.0,30.0,3089.7,1
1218,237.0,17.0,3084.0797468354426,2
1219,348.0,37.0,3089.7,1
1220,132.0,17.0,3089.7,1
1229,25.0,0.0,3075.8,1
1230,166.0,18.0,3075.8,1
1231,309.0,23.0,3075.8,1
1232,29.0,5.0,3086.3,1
1234,423.0,53.0,3086.3,1
1241,356.0,40.0,3089.7,1
1242,156.0,21.0,3089.7,1
1253,17.0,0.0,3075.8,1
1254,70.0,4.0,3075.8,2
1257,115.0,11.0,3086.3,1
1260,234.0,45.0,3086.3,1
1262,176.0,24.0,3082.7,1
1269,445.0,37.0,3089.7,1
1278,105.0,9.0,3075.8,1
1281,285.0,21.0,3086.3,1
1290,482.0,46.0,3089.7,1
1298,102.0,12.0,3075.8,1
1299,274.0,21.0,3075.8,2
1300,470.0,60.0,3075.8,3
1308,6.0,0.0,3089.6999999999994,1
1311,377.0,31.0,3089.7,1
1319,165.0,17.0,3075.8,1
1335,190.0,21.0,3075.8,1
